seed,folder,d,step,mem
44,d20,20,1100000,0.007899999618530273
44,d20,20,1110000,
44,d20,20,1120000,
44,d20,20,1130000,
44,d20,20,1140000,
44,d20,20,1150000,
44,d20,20,1160000,
44,d20,20,1170000,
44,d20,20,1180000,
44,d20,20,1190000,
44,d20,20,1200000,0.007400000002235174
44,d20,20,1210000,
44,d20,20,1220000,
44,d20,20,1230000,
44,d20,20,1240000,
44,d20,20,1250000,
44,d20,20,1260000,
44,d20,20,1270000,
44,d20,20,1280000,
44,d20,20,1290000,
44,d20,20,1300000,0.007799999788403511
44,d20,20,1310000,
44,d20,20,1320000,
44,d20,20,1330000,
44,d20,20,1340000,
44,d20,20,1350000,
44,d20,20,1360000,
44,d20,20,1370000,
44,d20,20,1380000,
44,d20,20,1390000,
44,d20,20,1400000,0.007600000128149986
44,d20,20,1410000,
44,d20,20,1420000,
44,d20,20,1430000,
44,d20,20,1440000,
44,d20,20,1450000,
44,d20,20,1460000,
44,d20,20,1470000,
44,d20,20,1480000,
44,d20,20,1490000,
44,d20,20,1500000,0.008500000461935997
44,d20,20,1510000,
44,d20,20,1520000,
44,d20,20,1530000,
44,d20,20,1540000,
44,d20,20,1550000,
44,d20,20,1560000,
44,d20,20,1570000,
44,d20,20,1580000,
44,d20,20,1590000,
44,d20,20,1600000,0.006300000008195639
44,d20,20,1610000,
44,d20,20,1620000,
44,d20,20,1630000,
44,d20,20,1640000,
44,d20,20,1650000,
44,d20,20,1660000,
44,d20,20,1670000,
44,d20,20,1680000,
44,d20,20,1690000,
44,d20,20,1700000,0.007600000128149986
44,d20,20,1710000,
44,d20,20,1720000,
44,d20,20,1730000,
44,d20,20,1740000,
44,d20,20,1750000,
44,d20,20,1760000,
44,d20,20,1770000,
44,d20,20,1780000,
44,d20,20,1790000,
44,d20,20,1800000,0.00989999994635582
44,d20,20,1810000,
44,d20,20,1820000,
44,d20,20,1830000,
44,d20,20,1840000,
44,d20,20,1850000,
44,d20,20,1860000,
44,d20,20,1870000,
44,d20,20,1880000,
44,d20,20,1890000,
44,d20,20,1900000,0.009600000455975533
44,d20,20,1910000,
44,d20,20,1920000,
44,d20,20,1930000,
44,d20,20,1940000,
44,d20,20,1950000,
44,d20,20,1960000,
44,d20,20,1970000,
44,d20,20,1980000,
44,d20,20,1990000,
44,d20,20,2000000,0.011300000362098217
44,d20,20,2010000,
44,d20,20,2020000,
44,d20,20,2030000,
44,d20,20,2040000,
44,d20,20,2050000,
44,d20,20,2060000,
44,d20,20,2070000,
44,d20,20,2080000,
44,d20,20,2090000,
44,d20,20,2100000,0.011099999770522118
44,d20,20,2110000,
44,d20,20,2120000,
44,d20,20,2130000,
44,d20,20,2140000,
44,d20,20,2150000,
44,d20,20,2160000,
44,d20,20,2170000,
44,d20,20,2180000,
44,d20,20,2190000,
44,d20,20,2200000,0.010700000450015068
44,d20,20,2210000,
44,d20,20,2220000,
44,d20,20,2230000,
44,d20,20,2240000,
44,d20,20,2250000,
44,d20,20,2260000,
44,d20,20,2270000,
44,d20,20,2280000,
44,d20,20,2290000,
44,d20,20,2300000,0.009399999864399433
44,d20,20,2310000,
44,d20,20,2320000,
44,d20,20,2330000,
44,d20,20,2340000,
44,d20,20,2350000,
44,d20,20,2360000,
44,d20,20,2370000,
44,d20,20,2380000,
44,d20,20,2390000,
44,d20,20,2400000,0.009399999864399433
44,d20,20,2410000,
44,d20,20,2420000,
44,d20,20,2430000,
44,d20,20,2440000,
44,d20,20,2450000,
44,d20,20,2460000,
44,d20,20,2470000,
44,d20,20,2480000,
44,d20,20,2490000,
44,d20,20,2500000,0.010200000368058681
44,d20,20,2510000,
44,d20,20,2520000,
44,d20,20,2530000,
44,d20,20,2540000,
44,d20,20,2550000,
44,d20,20,2560000,
44,d20,20,2570000,
44,d20,20,2580000,
44,d20,20,2590000,
44,d20,20,2600000,0.010700000450015068
44,d20,20,2610000,
44,d20,20,2620000,
44,d20,20,2630000,
44,d20,20,2640000,
44,d20,20,2650000,
44,d20,20,2660000,
44,d20,20,2670000,
44,d20,20,2680000,
44,d20,20,2690000,
44,d20,20,2700000,0.009600000455975533
44,d20,20,2710000,
44,d20,20,2720000,
44,d20,20,2730000,
44,d20,20,2740000,
44,d20,20,2750000,
44,d20,20,2760000,
44,d20,20,2770000,
44,d20,20,2780000,
44,d20,20,2790000,
44,d20,20,2800000,0.011900000274181366
44,d20,20,2810000,
44,d20,20,2820000,
44,d20,20,2830000,
44,d20,20,2840000,
44,d20,20,2850000,
44,d20,20,2860000,
44,d20,20,2870000,
44,d20,20,2880000,
44,d20,20,2890000,
44,d20,20,2900000,0.011599999852478504
44,d20,20,2910000,
44,d20,20,2920000,
44,d20,20,2930000,
44,d20,20,2940000,
44,d20,20,2950000,
44,d20,20,2960000,
44,d20,20,2970000,
44,d20,20,2980000,
44,d20,20,2990000,
44,d20,20,3000000,0.010300000198185444
44,d20,20,3010000,
44,d20,20,3020000,
44,d20,20,3030000,
44,d20,20,3040000,
44,d20,20,3050000,
44,d20,20,3060000,
44,d20,20,3070000,
44,d20,20,3080000,
44,d20,20,3090000,
44,d20,20,3100000,0.013399999588727951
44,d20,20,3110000,
44,d20,20,3120000,
44,d20,20,3130000,
44,d20,20,3140000,
44,d20,20,3150000,
44,d20,20,3160000,
44,d20,20,3170000,
44,d20,20,3180000,
44,d20,20,3190000,
44,d20,20,3200000,0.010999999940395355
44,d20,20,3210000,
44,d20,20,3220000,
44,d20,20,3230000,
44,d20,20,3240000,
44,d20,20,3250000,
44,d20,20,3260000,
44,d20,20,3270000,
44,d20,20,3280000,
44,d20,20,3290000,
44,d20,20,3300000,0.008500000461935997
44,d20,20,3310000,
44,d20,20,3320000,
44,d20,20,3330000,
44,d20,20,3340000,
44,d20,20,3350000,
44,d20,20,3360000,
44,d20,20,3370000,
44,d20,20,3380000,
44,d20,20,3390000,
44,d20,20,3400000,0.010499999858438969
44,d20,20,3410000,
44,d20,20,3420000,
44,d20,20,3430000,
44,d20,20,3440000,
44,d20,20,3450000,
44,d20,20,3460000,
44,d20,20,3470000,
44,d20,20,3480000,
44,d20,20,3490000,
44,d20,20,3500000,0.01209999993443489
44,d20,20,3510000,
44,d20,20,3520000,
44,d20,20,3530000,
44,d20,20,3540000,
44,d20,20,3550000,
44,d20,20,3560000,
44,d20,20,3570000,
44,d20,20,3580000,
44,d20,20,3590000,
44,d20,20,3600000,0.011900000274181366
44,d20,20,3610000,
44,d20,20,3620000,
44,d20,20,3630000,
44,d20,20,3640000,
44,d20,20,3650000,
44,d20,20,3660000,
44,d20,20,3670000,
44,d20,20,3680000,
44,d20,20,3690000,
44,d20,20,3700000,0.01140000019222498
44,d20,20,3710000,
44,d20,20,3720000,
44,d20,20,3730000,
44,d20,20,3740000,
44,d20,20,3750000,
44,d20,20,3760000,
44,d20,20,3770000,
44,d20,20,3780000,
44,d20,20,3790000,
44,d20,20,3800000,0.011699999682605267
44,d20,20,3810000,
44,d20,20,3820000,
44,d20,20,3830000,
44,d20,20,3840000,
44,d20,20,3850000,
44,d20,20,3860000,
44,d20,20,3870000,
44,d20,20,3880000,
44,d20,20,3890000,
44,d20,20,3900000,0.010200000368058681
44,d20,20,3910000,
44,d20,20,3920000,
44,d20,20,3930000,
44,d20,20,3940000,
44,d20,20,3950000,
44,d20,20,3960000,
44,d20,20,3970000,
44,d20,20,3980000,
44,d20,20,3990000,
44,d20,20,4000000,0.01119999960064888
44,d20,20,4010000,
44,d20,20,4020000,
44,d20,20,4030000,
44,d20,20,4040000,
44,d20,20,4050000,
44,d20,20,4060000,
44,d20,20,4070000,
44,d20,20,4080000,
44,d20,20,4090000,
44,d20,20,4100000,0.010700000450015068
44,d20,20,4110000,
44,d20,20,4120000,
44,d20,20,4130000,
44,d20,20,4140000,
44,d20,20,4150000,
44,d20,20,4160000,
44,d20,20,4170000,
44,d20,20,4180000,
44,d20,20,4190000,
44,d20,20,4200000,0.010999999940395355
44,d20,20,4210000,
44,d20,20,4220000,
44,d20,20,4230000,
44,d20,20,4240000,
44,d20,20,4250000,
44,d20,20,4260000,
44,d20,20,4270000,
44,d20,20,4280000,
44,d20,20,4290000,
44,d20,20,4300000,0.013000000268220901
44,d20,20,4310000,
44,d20,20,4320000,
44,d20,20,4330000,
44,d20,20,4340000,
44,d20,20,4350000,
44,d20,20,4360000,
44,d20,20,4370000,
44,d20,20,4380000,
44,d20,20,4390000,
44,d20,20,4400000,0.013100000098347664
44,d20,20,4410000,
44,d20,20,4420000,
44,d20,20,4430000,
44,d20,20,4440000,
44,d20,20,4450000,
44,d20,20,4460000,
44,d20,20,4470000,
44,d20,20,4480000,
44,d20,20,4490000,
44,d20,20,4500000,0.010900000110268593
44,d20,20,4510000,
44,d20,20,4520000,
44,d20,20,4530000,
44,d20,20,4540000,
44,d20,20,4550000,
44,d20,20,4560000,
44,d20,20,4570000,
44,d20,20,4580000,
44,d20,20,4590000,
44,d20,20,4600000,0.011800000444054604
44,d20,20,4610000,
44,d20,20,4620000,
44,d20,20,4630000,
44,d20,20,4640000,
44,d20,20,4650000,
44,d20,20,4660000,
44,d20,20,4670000,
44,d20,20,4680000,
44,d20,20,4690000,
44,d20,20,4700000,0.008799999952316284
44,d20,20,4710000,
44,d20,20,4720000,
44,d20,20,4730000,
44,d20,20,4740000,
44,d20,20,4750000,
44,d20,20,4760000,
44,d20,20,4770000,
44,d20,20,4780000,
44,d20,20,4790000,
44,d20,20,4800000,0.013299999758601189
44,d20,20,4810000,
44,d20,20,4820000,
44,d20,20,4830000,
44,d20,20,4840000,
44,d20,20,4850000,
44,d20,20,4860000,
44,d20,20,4870000,
44,d20,20,4880000,
44,d20,20,4890000,
44,d20,20,4900000,0.01080000028014183
44,d20,20,4910000,
44,d20,20,4920000,
44,d20,20,4930000,
44,d20,20,4940000,
44,d20,20,4950000,
44,d20,20,4960000,
44,d20,20,4970000,
44,d20,20,4980000,
44,d20,20,4990000,
44,d20,20,5000000,0.012900000438094139
45,d20,20,1,0.0
45,d20,20,10000,
45,d20,20,20000,
45,d20,20,30000,
45,d20,20,40000,
45,d20,20,50000,
45,d20,20,60000,
45,d20,20,70000,
45,d20,20,80000,
45,d20,20,90000,
45,d20,20,100000,0.0
45,d20,20,110000,
45,d20,20,120000,
45,d20,20,130000,
45,d20,20,140000,
45,d20,20,150000,
45,d20,20,160000,
45,d20,20,170000,
45,d20,20,180000,
45,d20,20,190000,
45,d20,20,200000,0.00019999999494757503
45,d20,20,210000,
45,d20,20,220000,
45,d20,20,230000,
45,d20,20,240000,
45,d20,20,250000,
45,d20,20,260000,
45,d20,20,270000,
45,d20,20,280000,
45,d20,20,290000,
45,d20,20,300000,0.0006000000284984708
45,d20,20,310000,
45,d20,20,320000,
45,d20,20,330000,
45,d20,20,340000,
45,d20,20,350000,
45,d20,20,360000,
45,d20,20,370000,
45,d20,20,380000,
45,d20,20,390000,
45,d20,20,400000,0.002400000113993883
45,d20,20,410000,
45,d20,20,420000,
45,d20,20,430000,
45,d20,20,440000,
45,d20,20,450000,
45,d20,20,460000,
45,d20,20,470000,
45,d20,20,480000,
45,d20,20,490000,
45,d20,20,500000,0.0032999999821186066
45,d20,20,510000,
45,d20,20,520000,
45,d20,20,530000,
45,d20,20,540000,
45,d20,20,550000,
45,d20,20,560000,
45,d20,20,570000,
45,d20,20,580000,
45,d20,20,590000,
45,d20,20,600000,0.00419999985024333
45,d20,20,610000,
45,d20,20,620000,
45,d20,20,630000,
45,d20,20,640000,
45,d20,20,650000,
45,d20,20,660000,
45,d20,20,670000,
45,d20,20,680000,
45,d20,20,690000,
45,d20,20,700000,0.0038999998942017555
45,d20,20,710000,
45,d20,20,720000,
45,d20,20,730000,
45,d20,20,740000,
45,d20,20,750000,
45,d20,20,760000,
45,d20,20,770000,
45,d20,20,780000,
45,d20,20,790000,
45,d20,20,800000,0.007300000172108412
45,d20,20,810000,
45,d20,20,820000,
45,d20,20,830000,
45,d20,20,840000,
45,d20,20,850000,
45,d20,20,860000,
45,d20,20,870000,
45,d20,20,880000,
45,d20,20,890000,
45,d20,20,900000,0.006000000052154064
45,d20,20,910000,
45,d20,20,920000,
45,d20,20,930000,
45,d20,20,940000,
45,d20,20,950000,
45,d20,20,960000,
45,d20,20,970000,
45,d20,20,980000,
45,d20,20,990000,
45,d20,20,1000000,0.005799999926239252
45,d20,20,1010000,
45,d20,20,1020000,
45,d20,20,1030000,
45,d20,20,1040000,
45,d20,20,1050000,
45,d20,20,1060000,
45,d20,20,1070000,
45,d20,20,1080000,
45,d20,20,1090000,
45,d20,20,1100000,0.007300000172108412
45,d20,20,1110000,
45,d20,20,1120000,
45,d20,20,1130000,
45,d20,20,1140000,
45,d20,20,1150000,
45,d20,20,1160000,
45,d20,20,1170000,
45,d20,20,1180000,
45,d20,20,1190000,
45,d20,20,1200000,0.008200000040233135
45,d20,20,1210000,
45,d20,20,1220000,
45,d20,20,1230000,
45,d20,20,1240000,
45,d20,20,1250000,
45,d20,20,1260000,
45,d20,20,1270000,
45,d20,20,1280000,
45,d20,20,1290000,
45,d20,20,1300000,0.008700000122189522
45,d20,20,1310000,
45,d20,20,1320000,
45,d20,20,1330000,
45,d20,20,1340000,
45,d20,20,1350000,
45,d20,20,1360000,
45,d20,20,1370000,
45,d20,20,1380000,
45,d20,20,1390000,
45,d20,20,1400000,0.007400000002235174
45,d20,20,1410000,
45,d20,20,1420000,
45,d20,20,1430000,
45,d20,20,1440000,
45,d20,20,1450000,
45,d20,20,1460000,
45,d20,20,1470000,
45,d20,20,1480000,
45,d20,20,1490000,
45,d20,20,1500000,0.008500000461935997
45,d20,20,1510000,
45,d20,20,1520000,
45,d20,20,1530000,
45,d20,20,1540000,
45,d20,20,1550000,
45,d20,20,1560000,
45,d20,20,1570000,
45,d20,20,1580000,
45,d20,20,1590000,
45,d20,20,1600000,0.007699999958276749
45,d20,20,1610000,
45,d20,20,1620000,
45,d20,20,1630000,
45,d20,20,1640000,
45,d20,20,1650000,
45,d20,20,1660000,
45,d20,20,1670000,
45,d20,20,1680000,
45,d20,20,1690000,
45,d20,20,1700000,0.009100000374019146
45,d20,20,1710000,
45,d20,20,1720000,
45,d20,20,1730000,
45,d20,20,1740000,
45,d20,20,1750000,
45,d20,20,1760000,
45,d20,20,1770000,
45,d20,20,1780000,
45,d20,20,1790000,
45,d20,20,1800000,0.009399999864399433
45,d20,20,1810000,
45,d20,20,1820000,
45,d20,20,1830000,
45,d20,20,1840000,
45,d20,20,1850000,
45,d20,20,1860000,
45,d20,20,1870000,
45,d20,20,1880000,
45,d20,20,1890000,
45,d20,20,1900000,0.00839999970048666
45,d20,20,1910000,
45,d20,20,1920000,
45,d20,20,1930000,
45,d20,20,1940000,
45,d20,20,1950000,
45,d20,20,1960000,
45,d20,20,1970000,
45,d20,20,1980000,
45,d20,20,1990000,
45,d20,20,2000000,0.008500000461935997
45,d20,20,2010000,
45,d20,20,2020000,
45,d20,20,2030000,
45,d20,20,2040000,
45,d20,20,2050000,
45,d20,20,2060000,
45,d20,20,2070000,
45,d20,20,2080000,
45,d20,20,2090000,
45,d20,20,2100000,0.010499999858438969
45,d20,20,2110000,
45,d20,20,2120000,
45,d20,20,2130000,
45,d20,20,2140000,
45,d20,20,2150000,
45,d20,20,2160000,
45,d20,20,2170000,
45,d20,20,2180000,
45,d20,20,2190000,
45,d20,20,2200000,0.009200000204145908
45,d20,20,2210000,
45,d20,20,2220000,
45,d20,20,2230000,
45,d20,20,2240000,
45,d20,20,2250000,
45,d20,20,2260000,
45,d20,20,2270000,
45,d20,20,2280000,
45,d20,20,2290000,
45,d20,20,2300000,0.011300000362098217
45,d20,20,2310000,
45,d20,20,2320000,
45,d20,20,2330000,
45,d20,20,2340000,
45,d20,20,2350000,
45,d20,20,2360000,
45,d20,20,2370000,
45,d20,20,2380000,
45,d20,20,2390000,
45,d20,20,2400000,0.009399999864399433
45,d20,20,2410000,
45,d20,20,2420000,
45,d20,20,2430000,
45,d20,20,2440000,
45,d20,20,2450000,
45,d20,20,2460000,
45,d20,20,2470000,
45,d20,20,2480000,
45,d20,20,2490000,
45,d20,20,2500000,0.011300000362098217
45,d20,20,2510000,
45,d20,20,2520000,
45,d20,20,2530000,
45,d20,20,2540000,
45,d20,20,2550000,
45,d20,20,2560000,
45,d20,20,2570000,
45,d20,20,2580000,
45,d20,20,2590000,
45,d20,20,2600000,0.010099999606609344
45,d20,20,2610000,
45,d20,20,2620000,
45,d20,20,2630000,
45,d20,20,2640000,
45,d20,20,2650000,
45,d20,20,2660000,
45,d20,20,2670000,
45,d20,20,2680000,
45,d20,20,2690000,
45,d20,20,2700000,0.010400000028312206
45,d20,20,2710000,
45,d20,20,2720000,
45,d20,20,2730000,
45,d20,20,2740000,
45,d20,20,2750000,
45,d20,20,2760000,
45,d20,20,2770000,
45,d20,20,2780000,
45,d20,20,2790000,
45,d20,20,2800000,0.01119999960064888
45,d20,20,2810000,
45,d20,20,2820000,
45,d20,20,2830000,
45,d20,20,2840000,
45,d20,20,2850000,
45,d20,20,2860000,
45,d20,20,2870000,
45,d20,20,2880000,
45,d20,20,2890000,
45,d20,20,2900000,0.01080000028014183
45,d20,20,2910000,
45,d20,20,2920000,
45,d20,20,2930000,
45,d20,20,2940000,
45,d20,20,2950000,
45,d20,20,2960000,
45,d20,20,2970000,
45,d20,20,2980000,
45,d20,20,2990000,
45,d20,20,3000000,0.011599999852478504
45,d20,20,3010000,
45,d20,20,3020000,
45,d20,20,3030000,
45,d20,20,3040000,
45,d20,20,3050000,
45,d20,20,3060000,
45,d20,20,3070000,
45,d20,20,3080000,
45,d20,20,3090000,
45,d20,20,3100000,0.010700000450015068
45,d20,20,3110000,
45,d20,20,3120000,
45,d20,20,3130000,
45,d20,20,3140000,
45,d20,20,3150000,
45,d20,20,3160000,
45,d20,20,3170000,
45,d20,20,3180000,
45,d20,20,3190000,
45,d20,20,3200000,0.011099999770522118
45,d20,20,3210000,
45,d20,20,3220000,
45,d20,20,3230000,
45,d20,20,3240000,
45,d20,20,3250000,
45,d20,20,3260000,
45,d20,20,3270000,
45,d20,20,3280000,
45,d20,20,3290000,
45,d20,20,3300000,0.010900000110268593
45,d20,20,3310000,
45,d20,20,3320000,
45,d20,20,3330000,
45,d20,20,3340000,
45,d20,20,3350000,
45,d20,20,3360000,
45,d20,20,3370000,
45,d20,20,3380000,
45,d20,20,3390000,
45,d20,20,3400000,0.011500000022351742
45,d20,20,3410000,
45,d20,20,3420000,
45,d20,20,3430000,
45,d20,20,3440000,
45,d20,20,3450000,
45,d20,20,3460000,
45,d20,20,3470000,
45,d20,20,3480000,
45,d20,20,3490000,
45,d20,20,3500000,0.01269999984651804
45,d20,20,3510000,
45,d20,20,3520000,
45,d20,20,3530000,
45,d20,20,3540000,
45,d20,20,3550000,
45,d20,20,3560000,
45,d20,20,3570000,
45,d20,20,3580000,
45,d20,20,3590000,
45,d20,20,3600000,0.01080000028014183
45,d20,20,3610000,
45,d20,20,3620000,
45,d20,20,3630000,
45,d20,20,3640000,
45,d20,20,3650000,
45,d20,20,3660000,
45,d20,20,3670000,
45,d20,20,3680000,
45,d20,20,3690000,
45,d20,20,3700000,0.008500000461935997
45,d20,20,3710000,
45,d20,20,3720000,
45,d20,20,3730000,
45,d20,20,3740000,
45,d20,20,3750000,
45,d20,20,3760000,
45,d20,20,3770000,
45,d20,20,3780000,
45,d20,20,3790000,
45,d20,20,3800000,0.012000000104308128
45,d20,20,3810000,
45,d20,20,3820000,
45,d20,20,3830000,
45,d20,20,3840000,
45,d20,20,3850000,
45,d20,20,3860000,
45,d20,20,3870000,
45,d20,20,3880000,
45,d20,20,3890000,
45,d20,20,3900000,0.011599999852478504
45,d20,20,3910000,
45,d20,20,3920000,
45,d20,20,3930000,
45,d20,20,3940000,
45,d20,20,3950000,
45,d20,20,3960000,
45,d20,20,3970000,
45,d20,20,3980000,
45,d20,20,3990000,
45,d20,20,4000000,0.01119999960064888
45,d20,20,4010000,
45,d20,20,4020000,
45,d20,20,4030000,
45,d20,20,4040000,
45,d20,20,4050000,
45,d20,20,4060000,
45,d20,20,4070000,
45,d20,20,4080000,
45,d20,20,4090000,
45,d20,20,4100000,0.011500000022351742
45,d20,20,4110000,
45,d20,20,4120000,
45,d20,20,4130000,
45,d20,20,4140000,
45,d20,20,4150000,
45,d20,20,4160000,
45,d20,20,4170000,
45,d20,20,4180000,
45,d20,20,4190000,
45,d20,20,4200000,0.011099999770522118
45,d20,20,4210000,
45,d20,20,4220000,
45,d20,20,4230000,
45,d20,20,4240000,
45,d20,20,4250000,
45,d20,20,4260000,
45,d20,20,4270000,
45,d20,20,4280000,
45,d20,20,4290000,
45,d20,20,4300000,0.014399999752640724
45,d20,20,4310000,
45,d20,20,4320000,
45,d20,20,4330000,
45,d20,20,4340000,
45,d20,20,4350000,
45,d20,20,4360000,
45,d20,20,4370000,
45,d20,20,4380000,
45,d20,20,4390000,
45,d20,20,4400000,0.011500000022351742
45,d20,20,4410000,
45,d20,20,4420000,
45,d20,20,4430000,
45,d20,20,4440000,
45,d20,20,4450000,
45,d20,20,4460000,
45,d20,20,4470000,
45,d20,20,4480000,
45,d20,20,4490000,
45,d20,20,4500000,0.009999999776482582
45,d20,20,4510000,
45,d20,20,4520000,
45,d20,20,4530000,
45,d20,20,4540000,
45,d20,20,4550000,
45,d20,20,4560000,
45,d20,20,4570000,
45,d20,20,4580000,
45,d20,20,4590000,
45,d20,20,4600000,0.013000000268220901
45,d20,20,4610000,
45,d20,20,4620000,
45,d20,20,4630000,
45,d20,20,4640000,
45,d20,20,4650000,
45,d20,20,4660000,
45,d20,20,4670000,
45,d20,20,4680000,
45,d20,20,4690000,
45,d20,20,4700000,0.012600000016391277
45,d20,20,4710000,
45,d20,20,4720000,
45,d20,20,4730000,
45,d20,20,4740000,
45,d20,20,4750000,
45,d20,20,4760000,
45,d20,20,4770000,
45,d20,20,4780000,
45,d20,20,4790000,
45,d20,20,4800000,0.011900000274181366
45,d20,20,4810000,
45,d20,20,4820000,
45,d20,20,4830000,
45,d20,20,4840000,
45,d20,20,4850000,
45,d20,20,4860000,
45,d20,20,4870000,
45,d20,20,4880000,
45,d20,20,4890000,
45,d20,20,4900000,0.01140000019222498
45,d20,20,4910000,
45,d20,20,4920000,
45,d20,20,4930000,
45,d20,20,4940000,
45,d20,20,4950000,
45,d20,20,4960000,
45,d20,20,4970000,
45,d20,20,4980000,
45,d20,20,4990000,
45,d20,20,5000000,0.011300000362098217
46,d20,20,1,0.0
46,d20,20,10000,
46,d20,20,20000,
46,d20,20,30000,
46,d20,20,40000,
46,d20,20,50000,
46,d20,20,60000,
46,d20,20,70000,
46,d20,20,80000,
46,d20,20,90000,
46,d20,20,100000,0.0
46,d20,20,110000,
46,d20,20,120000,
46,d20,20,130000,
46,d20,20,140000,
46,d20,20,150000,
46,d20,20,160000,
46,d20,20,170000,
46,d20,20,180000,
46,d20,20,190000,
46,d20,20,200000,0.0003000000142492354
46,d20,20,210000,
46,d20,20,220000,
46,d20,20,230000,
46,d20,20,240000,
46,d20,20,250000,
46,d20,20,260000,
46,d20,20,270000,
46,d20,20,280000,
46,d20,20,290000,
46,d20,20,300000,0.0012000000569969416
46,d20,20,310000,
46,d20,20,320000,
46,d20,20,330000,
46,d20,20,340000,
46,d20,20,350000,
46,d20,20,360000,
46,d20,20,370000,
46,d20,20,380000,
46,d20,20,390000,
46,d20,20,400000,0.0026000000070780516
46,d20,20,410000,
46,d20,20,420000,
46,d20,20,430000,
46,d20,20,440000,
46,d20,20,450000,
46,d20,20,460000,
46,d20,20,470000,
46,d20,20,480000,
46,d20,20,490000,
46,d20,20,500000,0.0027000000700354576
46,d20,20,510000,
46,d20,20,520000,
46,d20,20,530000,
46,d20,20,540000,
46,d20,20,550000,
46,d20,20,560000,
46,d20,20,570000,
46,d20,20,580000,
46,d20,20,590000,
46,d20,20,600000,0.0038999998942017555
46,d20,20,610000,
46,d20,20,620000,
46,d20,20,630000,
46,d20,20,640000,
46,d20,20,650000,
46,d20,20,660000,
46,d20,20,670000,
46,d20,20,680000,
46,d20,20,690000,
46,d20,20,700000,0.0052999998442828655
46,d20,20,710000,
46,d20,20,720000,
46,d20,20,730000,
46,d20,20,740000,
46,d20,20,750000,
46,d20,20,760000,
46,d20,20,770000,
46,d20,20,780000,
46,d20,20,790000,
46,d20,20,800000,0.005100000184029341
46,d20,20,810000,
46,d20,20,820000,
46,d20,20,830000,
46,d20,20,840000,
46,d20,20,850000,
46,d20,20,860000,
46,d20,20,870000,
46,d20,20,880000,
46,d20,20,890000,
46,d20,20,900000,0.006500000134110451
46,d20,20,910000,
46,d20,20,920000,
46,d20,20,930000,
46,d20,20,940000,
46,d20,20,950000,
46,d20,20,960000,
46,d20,20,970000,
46,d20,20,980000,
46,d20,20,990000,
46,d20,20,1000000,0.005499999970197678
46,d20,20,1010000,
46,d20,20,1020000,
46,d20,20,1030000,
46,d20,20,1040000,
46,d20,20,1050000,
46,d20,20,1060000,
46,d20,20,1070000,
46,d20,20,1080000,
46,d20,20,1090000,
46,d20,20,1100000,0.006200000178068876
46,d20,20,1110000,
46,d20,20,1120000,
46,d20,20,1130000,
46,d20,20,1140000,
46,d20,20,1150000,
46,d20,20,1160000,
46,d20,20,1170000,
46,d20,20,1180000,
46,d20,20,1190000,
46,d20,20,1200000,0.007600000128149986
46,d20,20,1210000,
46,d20,20,1220000,
46,d20,20,1230000,
46,d20,20,1240000,
46,d20,20,1250000,
46,d20,20,1260000,
46,d20,20,1270000,
46,d20,20,1280000,
46,d20,20,1290000,
46,d20,20,1300000,0.00839999970048666
46,d20,20,1310000,
46,d20,20,1320000,
46,d20,20,1330000,
46,d20,20,1340000,
46,d20,20,1350000,
46,d20,20,1360000,
46,d20,20,1370000,
46,d20,20,1380000,
46,d20,20,1390000,
46,d20,20,1400000,0.008299999870359898
46,d20,20,1410000,
46,d20,20,1420000,
46,d20,20,1430000,
46,d20,20,1440000,
46,d20,20,1450000,
46,d20,20,1460000,
46,d20,20,1470000,
46,d20,20,1480000,
46,d20,20,1490000,
46,d20,20,1500000,0.007199999876320362
46,d20,20,1510000,
46,d20,20,1520000,
46,d20,20,1530000,
46,d20,20,1540000,
46,d20,20,1550000,
46,d20,20,1560000,
46,d20,20,1570000,
46,d20,20,1580000,
46,d20,20,1590000,
46,d20,20,1600000,0.010300000198185444
46,d20,20,1610000,
46,d20,20,1620000,
46,d20,20,1630000,
46,d20,20,1640000,
46,d20,20,1650000,
46,d20,20,1660000,
46,d20,20,1670000,
46,d20,20,1680000,
46,d20,20,1690000,
